ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650353400.3354843,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353400.3354843,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.3354843,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.3354843,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353400.3354843,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353400.3354843,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353400.3354843,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353400.3354843,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353400.3354843,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353400.3354843,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353400.3354843,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38150144
1650353400.3354843,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,393216
1650353400.3354843,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353400.4391863,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353400.4391863,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650353400.4391863,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353400.4391863,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353400.4391863,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353400.4391863,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.4391863,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.4391863,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353400.4391863,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353400.4391863,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353400.4391863,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353400.4391863,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353400.4391863,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353400.4391863,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353400.4391863,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38150144
1650353400.4391863,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,393216
1650353400.4391863,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353400.5419114,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353400.5419114,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650353400.5419114,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353400.5419114,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353400.5419114,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353400.5419114,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.5419114,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.5419114,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353400.5419114,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353400.5419114,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353400.5419114,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353400.5419114,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353400.5419114,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353400.5419114,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353400.5419114,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38150144
1650353400.5419114,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,393216
1650353400.5419114,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353400.6454322,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353400.6454322,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650353400.6454322,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353400.6454322,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353400.6454322,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353400.6454322,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.6454322,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.6454322,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353400.6454322,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353400.6454322,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353400.6454322,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353400.6454322,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353400.6454322,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353400.6454322,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353400.6454322,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38150144
1650353400.6454322,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,393216
1650353400.6454322,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353400.748068,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353400.748068,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650353400.748068,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353400.748068,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353400.748068,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353400.748068,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.748068,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.748068,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353400.748068,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353400.748068,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353400.748068,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353400.748068,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353400.748068,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353400.748068,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353400.748068,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38150144
1650353400.748068,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,393216
1650353400.748068,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353400.851973,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353400.851973,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650353400.851973,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353400.851973,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353400.851973,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353400.851973,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.851973,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.851973,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353400.851973,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353400.851973,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353400.851973,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353400.851973,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353400.851973,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353400.851973,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353400.851973,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38150144
1650353400.851973,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,393216
1650353400.851973,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353400.9544961,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353400.9544961,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650353400.9544961,public.checking,18385,public,checking,1,0,9895,9895,10000000,5701,0,319,10000160,5589,5040,1615328,,2022-04-19 07:25:59.257307+00:00,,2022-04-19 07:28:55.423079+00:00,0,10,0,14,443260928
1650353400.9544961,public.customer,18229,public,customer,2,0,667369,135721231,300000,21106,0,16353,300000,5839,21106,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188891136
1650353400.9544961,public.district,18219,public,district,176136,16445321,480000,480000,100,22155,0,22067,100,0,0,0,,2022-04-19 07:11:53.080226+00:00,,2022-04-19 07:11:53.083238+00:00,0,1,0,3,122880
1650353400.9544961,public.followers,18420,public,followers,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.9544961,public.follows,18435,public,follows,1,0,0,0,11368,0,0,0,11368,0,11368,11368,,,,,0,0,0,0,450560
1650353400.9544961,public.history,18242,public,history,0,0,,,310836,0,0,0,310836,0,10836,10836,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26894336
1650353400.9544961,public.item,18199,public,item,1,0,1112439,1112321,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650353400.9544961,public.new_order,18269,public,new_order,1,0,20540,20491,101319,0,10270,0,90931,10388,0,11319,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:11:53.150387+00:00,0,3,0,5,4521984
1650353400.9544961,public.oorder,18256,public,oorder,3,0,3234671,3234671,311319,10270,0,8315,311201,2126,21471,11319,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20619264
1650353400.9544961,public.order_line,18279,public,order_line,1,0,22521,413010,3111820,102935,0,75268,3108332,35556,117376,456932,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:51.479370+00:00,0,3,0,4,317841408
1650353400.9544961,public.savings,18375,public,savings,1,0,5405,5405,10000000,1790,0,31,9999840,1756,1631,1634560,,2022-04-19 07:25:57.159788+00:00,,2022-04-19 07:28:53.839524+00:00,0,10,0,14,443105280
1650353400.9544961,public.stock,18204,public,stock,1,0,3532394,3532394,1000000,111176,0,104189,1000003,8272,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:11:53.067623+00:00,0,4,0,5,358146048
1650353400.9544961,public.tweets,18450,public,tweets,2,0,0,0,200000,0,0,0,200000,0,200000,200000,,,,,0,0,0,0,38150144
1650353400.9544961,public.user_profiles,18409,public,user_profiles,3,0,245472,245472,5000,0,0,0,5000,0,5000,5000,,,,,0,0,0,0,393216
1650353400.9544961,public.warehouse,18194,public,warehouse,18397,183960,1014781,1014781,10,10836,0,10833,10,44,0,0,,2022-04-19 07:10:49.873068+00:00,,2022-04-19 07:11:49.879063+00:00,0,1,0,2,65536
1650353401.0580258,public.accounts,18369,public,accounts,2,0,20008370,20008370,10000000,0,0,0,10000221,0,0,1654016,,2022-04-19 07:25:55.075319+00:00,,2022-04-19 07:28:52.264213+00:00,0,10,0,14,1092689920
1650353401.0580258,public.added_tweets,18462,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
